infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,conjugacion
fingir,ir,fin,f,in,g,3,0,3,0,0,irá,fingirá
fingir,ir,fin,f,in,g,1,1,3,0,0,iremos,fingiremos
fingir,ir,fin,f,in,g,2,1,3,0,0,iréis,fingiréis
fingir,ir,fin,f,in,g,3,1,3,0,0,irán,fingirán
fingir,ir,fin,f,in,g,1,0,4,0,0,iría,fingiría
fingir,ir,fin,f,in,g,2,0,4,0,0,irías,fingirías
fingir,ir,fin,f,in,g,3,0,4,0,0,iría,fingiría
fingir,ir,fin,f,in,g,1,1,4,0,0,iríamos,fingiríamos
fingir,ir,fin,f,in,g,2,1,4,0,0,iríais,fingiríais
fingir,ir,fin,f,in,g,3,1,4,0,0,irían,fingirían
fingir,ir,fin,f,in,g,1,0,0,1,0,ja,finja
fingir,ir,fin,f,in,g,2,0,0,1,0,jas,finjas
fingir,ir,fin,f,in,g,3,0,0,1,0,ja,finja
fingir,ir,fin,f,in,g,1,1,0,1,0,jamos,finjamos
fingir,ir,fin,f,in,g,2,1,0,1,0,jáis,finjáis
fingir,ir,fin,f,in,g,3,1,0,1,0,jan,finjan
fingir,ir,fin,f,in,g,1,0,1,1,0,iera,fingiera
fingir,ir,fin,f,in,g,2,0,1,1,0,ieras,fingieras
fingir,ir,fin,f,in,g,3,0,1,1,0,iera,fingiera
fingir,ir,fin,f,in,g,1,1,1,1,0,iéramos,fingiéramos
fingir,ir,fin,f,in,g,2,1,1,1,0,ierais,fingierais
fingir,ir,fin,f,in,g,3,1,1,1,0,ieran,fingieran
fingir,ir,fin,f,in,g,1,0,3,1,0,iere,fingiere
fingir,ir,fin,f,in,g,2,0,3,1,0,ieres,fingieres
fingir,ir,fin,f,in,g,3,0,3,1,0,iere,fingiere
fingir,ir,fin,f,in,g,1,1,3,1,0,iéremos,fingiéremos
fingir,ir,fin,f,in,g,2,1,3,1,0,iereis,fingiereis
fingir,ir,fin,f,in,g,3,1,3,1,0,ieren,fingieren
fingir,ir,fin,f,in,g,0,0,0,2,-,?,-
fingir,ir,fin,f,in,g,2,0,0,2,0,e,finge
fingir,ir,fin,f,in,g,3,0,0,2,0,ja,finja
fingir,ir,fin,f,in,g,1,1,0,2,0,jamos,finjamos
fingir,ir,fin,f,in,g,2,1,0,2,0,id,fingid
fingir,ir,fin,f,in,g,3,1,0,2,0,jan,finjan
impedir,ir,pe,NULL,pe,d,1,0,0,0,pi,o,impido
impedir,ir,pe,NULL,pe,d,2,0,0,0,pi,es,impides
impedir,ir,pe,NULL,pe,d,3,0,0,0,pi,e,impide
impedir,ir,pe,NULL,pe,d,1,1,0,0,0,imos,impedimos
impedir,ir,pe,NULL,pe,d,2,1,0,0,0,ís,impedís
impedir,ir,pe,NULL,pe,d,3,1,0,0,pi,en,impiden
impedir,ir,pe,NULL,pe,d,1,0,1,0,0,ía,impedía
impedir,ir,pe,NULL,pe,d,2,0,1,0,0,ías,impedías
impedir,ir,pe,NULL,pe,d,3,0,1,0,0,ía,impedía
impedir,ir,pe,NULL,pe,d,1,1,1,0,0,íamos,impedíamos
impedir,ir,pe,NULL,pe,d,2,1,1,0,0,íais,impedíais
impedir,ir,pe,NULL,pe,d,3,1,1,0,0,ían,impedían
impedir,ir,pe,NULL,pe,d,1,0,2,0,0,í,impedí
impedir,ir,pe,NULL,pe,d,2,0,2,0,0,iste,impediste
impedir,ir,pe,NULL,pe,d,3,0,2,0,pi,ió,impidió
impedir,ir,pe,NULL,pe,d,1,1,2,0,0,imos,impedimos
impedir,ir,pe,NULL,pe,d,2,1,2,0,0,isteis,impedisteis
impedir,ir,pe,NULL,pe,d,3,1,2,0,pi,ieron,impidieron
impedir,ir,pe,NULL,pe,d,1,0,3,0,0,iré,impediré
impedir,ir,pe,NULL,pe,d,2,0,3,0,0,irás,impedirás
impedir,ir,pe,NULL,pe,d,3,0,3,0,0,irá,impedirá
impedir,ir,pe,NULL,pe,d,1,1,3,0,0,iremos,impediremos
impedir,ir,pe,NULL,pe,d,2,1,3,0,0,iréis,impediréis
impedir,ir,pe,NULL,pe,d,3,1,3,0,0,irán,impedirán
impedir,ir,pe,NULL,pe,d,1,0,4,0,0,iría,impediría
impedir,ir,pe,NULL,pe,d,2,0,4,0,0,irías,impedirías
impedir,ir,pe,NULL,pe,d,3,0,4,0,0,iría,impediría
impedir,ir,pe,NULL,pe,d,1,1,4,0,0,iríamos,impediríamos
impedir,ir,pe,NULL,pe,d,2,1,4,0,0,iríais,impediríais
impedir,ir,pe,NULL,pe,d,3,1,4,0,0,irían,impedirían
impedir,ir,pe,NULL,pe,d,1,0,0,1,pi,a,impida
impedir,ir,pe,NULL,pe,d,2,0,0,1,pi,as,impidas
impedir,ir,pe,NULL,pe,d,3,0,0,1,pi,a,impida
impedir,ir,pe,NULL,pe,d,1,1,0,1,pi,amos,impidamos
impedir,ir,pe,NULL,pe,d,2,1,0,1,pi,áis,impidáis
impedir,ir,pe,NULL,pe,d,3,1,0,1,pi,an,impidan
impedir,ir,pe,NULL,pe,d,1,0,1,1,pi,iera,impidiera
impedir,ir,pe,NULL,pe,d,2,0,1,1,pi,ieras,impidieras
impedir,ir,pe,NULL,pe,d,3,0,1,1,pi,iera,impidiera
impedir,ir,pe,NULL,pe,d,1,1,1,1,pi,iéramos,impidiéramos
impedir,ir,pe,NULL,pe,d,2,1,1,1,pi,ierais,impidierais
impedir,ir,pe,NULL,pe,d,3,1,1,1,pi,ieran,impidieran
impedir,ir,pe,NULL,pe,d,1,0,3,1,pi,iere,impidiere
impedir,ir,pe,NULL,pe,d,2,0,3,1,pi,ieres,impidieres
impedir,ir,pe,NULL,pe,d,3,0,3,1,pi,iere,impidiere
impedir,ir,pe,NULL,pe,d,1,1,3,1,pi,iéremos,impidiéremos
impedir,ir,pe,NULL,pe,d,2,1,3,1,pi,iereis,impidiereis
impedir,ir,pe,NULL,pe,d,3,1,3,1,pi,ieren,impidieren
impedir,ir,pe,NULL,pe,d,0,0,0,2,-,?,-
impedir,ir,pe,NULL,pe,d,2,0,0,2,pi,e,impide
impedir,ir,pe,NULL,pe,d,3,0,0,2,pi,a,impida
impedir,ir,pe,NULL,pe,d,1,1,0,2,pi,amos,impidamos
impedir,ir,pe,NULL,pe,d,2,1,0,2,0,id,impedid
impedir,ir,pe,NULL,pe,d,3,1,0,2,pi,an,impidan
imprimir,ir,pri,p,ri,m,1,0,0,0,0,o,imprimo
imprimir,ir,pri,p,ri,m,2,0,0,0,0,es,imprimes
imprimir,ir,pri,p,ri,m,3,0,0,0,0,e,imprime
imprimir,ir,pri,p,ri,m,1,1,0,0,0,imos,imprimimos
imprimir,ir,pri,p,ri,m,2,1,0,0,0,ís,imprimís
imprimir,ir,pri,p,ri,m,3,1,0,0,0,en,imprimen
imprimir,ir,pri,p,ri,m,1,0,1,0,0,ía,imprimía
imprimir,ir,pri,p,ri,m,2,0,1,0,0,ías,imprimías
imprimir,ir,pri,p,ri,m,3,0,1,0,0,ía,imprimía
imprimir,ir,pri,p,ri,m,1,1,1,0,0,íamos,imprimíamos
imprimir,ir,pri,p,ri,m,2,1,1,0,0,íais,imprimíais
imprimir,ir,pri,p,ri,m,3,1,1,0,0,ían,imprimían
imprimir,ir,pri,p,ri,m,1,0,2,0,0,í,imprimí
imprimir,ir,pri,p,ri,m,2,0,2,0,0,iste,imprimiste
imprimir,ir,pri,p,ri,m,3,0,2,0,0,ió,imprimió
imprimir,ir,pri,p,ri,m,1,1,2,0,0,imos,imprimimos
imprimir,ir,pri,p,ri,m,2,1,2,0,0,isteis,imprimisteis
imprimir,ir,pri,p,ri,m,3,1,2,0,0,ieron,imprimieron
imprimir,ir,pri,p,ri,m,1,0,3,0,0,iré,imprimiré
imprimir,ir,pri,p,ri,m,2,0,3,0,0,irás,imprimirás
imprimir,ir,pri,p,ri,m,3,0,3,0,0,irá,imprimirá
imprimir,ir,pri,p,ri,m,1,1,3,0,0,iremos,imprimiremos
imprimir,ir,pri,p,ri,m,2,1,3,0,0,iréis,imprimiréis
imprimir,ir,pri,p,ri,m,3,1,3,0,0,irán,imprimirán
imprimir,ir,pri,p,ri,m,1,0,4,0,0,iría,imprimiría
imprimir,ir,pri,p,ri,m,2,0,4,0,0,irías,imprimirías
imprimir,ir,pri,p,ri,m,3,0,4,0,0,iría,imprimiría
imprimir,ir,pri,p,ri,m,1,1,4,0,0,iríamos,imprimiríamos
imprimir,ir,pri,p,ri,m,2,1,4,0,0,iríais,imprimiríais
imprimir,ir,pri,p,ri,m,3,1,4,0,0,irían,imprimirían
imprimir,ir,pri,p,ri,m,1,0,0,1,0,a,imprima
imprimir,ir,pri,p,ri,m,2,0,0,1,0,as,imprimas
imprimir,ir,pri,p,ri,m,3,0,0,1,0,a,imprima
imprimir,ir,pri,p,ri,m,1,1,0,1,0,amos,imprimamos
imprimir,ir,pri,p,ri,m,2,1,0,1,0,áis,imprimáis
imprimir,ir,pri,p,ri,m,3,1,0,1,0,an,impriman
imprimir,ir,pri,p,ri,m,1,0,1,1,0,iera,imprimiera
imprimir,ir,pri,p,ri,m,2,0,1,1,0,ieras,imprimieras
imprimir,ir,pri,p,ri,m,3,0,1,1,0,iera,imprimiera
imprimir,ir,pri,p,ri,m,1,1,1,1,0,iéramos,imprimiéramos
imprimir,ir,pri,p,ri,m,2,1,1,1,0,ierais,imprimierais
imprimir,ir,pri,p,ri,m,3,1,1,1,0,ieran,imprimieran
imprimir,ir,pri,p,ri,m,1,0,3,1,0,iere,imprimiere
imprimir,ir,pri,p,ri,m,2,0,3,1,0,ieres,imprimieres
imprimir,ir,pri,p,ri,m,3,0,3,1,0,iere,imprimiere
imprimir,ir,pri,p,ri,m,1,1,3,1,0,iéremos,imprimiéremos
imprimir,ir,pri,p,ri,m,2,1,3,1,0,iereis,imprimiereis
imprimir,ir,pri,p,ri,m,3,1,3,1,0,ieren,imprimieren
imprimir,ir,pri,p,ri,m,0,0,0,2,-,?,-
imprimir,ir,pri,p,ri,m,2,0,0,2,0,e,imprime
imprimir,ir,pri,p,ri,m,3,0,0,2,0,a,imprima
imprimir,ir,pri,p,ri,m,1,1,0,2,0,amos,imprimamos
imprimir,ir,pri,p,ri,m,2,1,0,2,0,id,imprimid
imprimir,ir,pri,p,ri,m,3,1,0,2,0,an,impriman
producir,ir,du,NULL,du,c,1,0,0,0,duz,o,produzco
producir,ir,du,NULL,du,c,2,0,0,0,0,es,produces
producir,ir,du,NULL,du,c,3,0,0,0,0,e,produce
producir,ir,du,NULL,du,c,1,1,0,0,0,imos,producimos
producir,ir,du,NULL,du,c,2,1,0,0,0,ís,producís
producir,ir,du,NULL,du,c,3,1,0,0,0,en,producen
producir,ir,du,NULL,du,c,1,0,1,0,0,ía,producía
producir,ir,du,NULL,du,c,2,0,1,0,0,ías,producías
producir,ir,du,NULL,du,c,3,0,1,0,0,ía,producía
producir,ir,du,NULL,du,c,1,1,1,0,0,íamos,producíamos
producir,ir,du,NULL,du,c,2,1,1,0,0,íais,producíais
producir,ir,du,NULL,du,c,3,1,1,0,0,ían,producían
producir,ir,du,NULL,du,c,1,0,2,0,0,je,produje
producir,ir,du,NULL,du,c,2,0,2,0,0,jiste,produjiste
producir,ir,du,NULL,du,c,3,0,2,0,0,jo,produjo
producir,ir,du,NULL,du,c,1,1,2,0,0,jimos,produjimos
producir,ir,du,NULL,du,c,2,1,2,0,0,jisteis,produjisteis
producir,ir,du,NULL,du,c,3,1,2,0,0,jeron,produjeron
producir,ir,du,NULL,du,c,1,0,3,0,0,iré,produciré
producir,ir,du,NULL,du,c,2,0,3,0,0,irás,producirás
producir,ir,du,NULL,du,c,3,0,3,0,0,irá,producirá
producir,ir,du,NULL,du,c,1,1,3,0,0,iremos,produciremos
producir,ir,du,NULL,du,c,2,1,3,0,0,iréis,produciréis
producir,ir,du,NULL,du,c,3,1,3,0,0,irán,producirán
producir,ir,du,NULL,du,c,1,0,4,0,0,iría,produciría
producir,ir,du,NULL,du,c,2,0,4,0,0,irías,producirías
producir,ir,du,NULL,du,c,3,0,4,0,0,iría,produciría
producir,ir,du,NULL,du,c,1,1,4,0,0,iríamos,produciríamos
producir,ir,du,NULL,du,c,2,1,4,0,0,iríais,produciríais
producir,ir,du,NULL,du,c,3,1,4,0,0,irían,producirían
producir,ir,du,NULL,du,c,1,0,0,1,duz,a,produzca
producir,ir,du,NULL,du,c,2,0,0,1,duz,as,produzcas
producir,ir,du,NULL,du,c,3,0,0,1,duz,a,produzca
producir,ir,du,NULL,du,c,1,1,0,1,duz,amos,produzcamos
producir,ir,du,NULL,du,c,2,1,0,1,duz,áis,produzcáis
producir,ir,du,NULL,du,c,3,1,0,1,duz,an,produzcan
producir,ir,du,NULL,du,c,1,0,1,1,0,jera,produjera
producir,ir,du,NULL,du,c,2,0,1,1,0,jeras,produjeras
producir,ir,du,NULL,du,c,3,0,1,1,0,jera,produjera
producir,ir,du,NULL,du,c,1,1,1,1,0,jéramos,produjéramos
producir,ir,du,NULL,du,c,2,1,1,1,0,jerais,produjerais
producir,ir,du,NULL,du,c,3,1,1,1,0,jeran,produjeran
producir,ir,du,NULL,du,c,1,0,3,1,0,jere,produjere
producir,ir,du,NULL,du,c,2,0,3,1,0,jeres,produjeres
producir,ir,du,NULL,du,c,3,0,3,1,0,jere,produjere
producir,ir,du,NULL,du,c,1,1,3,1,0,jéremos,produjéremos
producir,ir,du,NULL,du,c,2,1,3,1,0,jereis,produjereis
producir,ir,du,NULL,du,c,3,1,3,1,0,jeren,produjeren
producir,ir,du,NULL,du,c,0,0,0,2,-,?,-
producir,ir,du,NULL,du,c,2,0,0,2,0,e,produce
producir,ir,du,NULL,du,c,3,0,0,2,duz,a,produzca
producir,ir,du,NULL,du,c,1,1,0,2,duz,amos,produzcamos
producir,ir,du,NULL,du,c,2,1,0,2,0,id,producid
producir,ir,du,NULL,du,c,3,1,0,2,duz,an,produzcan
programar,ar,gra,g,ra,m,1,0,0,0,0,o,programo
programar,ar,gra,g,ra,m,2,0,0,0,0,as,programas
programar,ar,gra,g,ra,m,3,0,0,0,0,a,programa
programar,ar,gra,g,ra,m,1,1,0,0,0,amos,programamos
programar,ar,gra,g,ra,m,2,1,0,0,0,áis,programáis
programar,ar,gra,g,ra,m,3,1,0,0,0,an,programan
programar,ar,gra,g,ra,m,1,0,1,0,0,aba,programaba
programar,ar,gra,g,ra,m,2,0,1,0,0,abas,programabas
programar,ar,gra,g,ra,m,3,0,1,0,0,aba,programaba
programar,ar,gra,g,ra,m,1,1,1,0,0,ábamos,programábamos
programar,ar,gra,g,ra,m,2,1,1,0,0,abais,programabais
programar,ar,gra,g,ra,m,3,1,1,0,0,aban,programaban
programar,ar,gra,g,ra,m,1,0,2,0,0,é,programé
programar,ar,gra,g,ra,m,2,0,2,0,0,aste,programaste
programar,ar,gra,g,ra,m,3,0,2,0,0,ó,programó
programar,ar,gra,g,ra,m,1,1,2,0,0,amos,programamos
programar,ar,gra,g,ra,m,2,1,2,0,0,asteis,programasteis
programar,ar,gra,g,ra,m,3,1,2,0,0,aron,programaron
programar,ar,gra,g,ra,m,1,0,3,0,0,aré,programaré
programar,ar,gra,g,ra,m,2,0,3,0,0,arás,programarás
programar,ar,gra,g,ra,m,3,0,3,0,0,ará,programará
programar,ar,gra,g,ra,m,1,1,3,0,0,aremos,programaremos
programar,ar,gra,g,ra,m,2,1,3,0,0,aréis,programaréis
programar,ar,gra,g,ra,m,3,1,3,0,0,arán,programarán
programar,ar,gra,g,ra,m,1,0,4,0,0,aría,programaría
programar,ar,gra,g,ra,m,2,0,4,0,0,arías,programarías
programar,ar,gra,g,ra,m,3,0,4,0,0,aría,programaría
programar,ar,gra,g,ra,m,1,1,4,0,0,aríamos,programaríamos
programar,ar,gra,g,ra,m,2,1,4,0,0,aríais,programaríais
programar,ar,gra,g,ra,m,3,1,4,0,0,arían,programarían
programar,ar,gra,g,ra,m,1,0,0,1,0,e,programe
programar,ar,gra,g,ra,m,2,0,0,1,0,es,programes
programar,ar,gra,g,ra,m,3,0,0,1,0,e,programe
programar,ar,gra,g,ra,m,1,1,0,1,0,emos,programemos
programar,ar,gra,g,ra,m,2,1,0,1,0,éis,programéis
programar,ar,gra,g,ra,m,3,1,0,1,0,en,programen
programar,ar,gra,g,ra,m,1,0,1,1,0,ara,programara
programar,ar,gra,g,ra,m,2,0,1,1,0,aras,programaras
programar,ar,gra,g,ra,m,3,0,1,1,0,ara,programara
programar,ar,gra,g,ra,m,1,1,1,1,0,áramos,programáramos
programar,ar,gra,g,ra,m,2,1,1,1,0,arais,programarais
programar,ar,gra,g,ra,m,3,1,1,1,0,aran,programaran
programar,ar,gra,g,ra,m,1,0,3,1,0,are,programare
programar,ar,gra,g,ra,m,2,0,3,1,0,ares,programares
programar,ar,gra,g,ra,m,3,0,3,1,0,are,programare
programar,ar,gra,g,ra,m,1,1,3,1,0,áremos,programáremos
programar,ar,gra,g,ra,m,2,1,3,1,0,areis,programareis
programar,ar,gra,g,ra,m,3,1,3,1,0,aren,programaren
programar,ar,gra,g,ra,m,0,0,0,2,-,?,-
programar,ar,gra,g,ra,m,2,0,0,2,0,a,programa
programar,ar,gra,g,ra,m,3,0,0,2,0,e,programe
programar,ar,gra,g,ra,m,1,1,0,2,0,emos,programemos
programar,ar,gra,g,ra,m,2,1,0,2,0,ad,programad
programar,ar,gra,g,ra,m,3,1,0,2,0,en,programen
prometer,er,me,NULL,me,t,1,0,0,0,0,o,prometo
prometer,er,me,NULL,me,t,2,0,0,0,0,es,prometes
prometer,er,me,NULL,me,t,3,0,0,0,0,e,promete
prometer,er,me,NULL,me,t,1,1,0,0,0,emos,prometemos
prometer,er,me,NULL,me,t,2,1,0,0,0,éis,prometéis
prometer,er,me,NULL,me,t,3,1,0,0,0,en,prometen
prometer,er,me,NULL,me,t,1,0,1,0,0,ía,prometía
prometer,er,me,NULL,me,t,2,0,1,0,0,ías,prometías
prometer,er,me,NULL,me,t,3,0,1,0,0,ía,prometía
prometer,er,me,NULL,me,t,1,1,1,0,0,íamos,prometíamos
prometer,er,me,NULL,me,t,2,1,1,0,0,íais,prometíais
prometer,er,me,NULL,me,t,3,1,1,0,0,ían,prometían
prometer,er,me,NULL,me,t,1,0,2,0,0,í,prometí
prometer,er,me,NULL,me,t,2,0,2,0,0,iste,prometiste
prometer,er,me,NULL,me,t,3,0,2,0,0,ió,prometió
prometer,er,me,NULL,me,t,1,1,2,0,0,imos,prometimos
prometer,er,me,NULL,me,t,2,1,2,0,0,isteis,prometisteis
prometer,er,me,NULL,me,t,3,1,2,0,0,ieron,prometieron
prometer,er,me,NULL,me,t,1,0,3,0,0,eré,prometeré
prometer,er,me,NULL,me,t,2,0,3,0,0,erás,prometerás
prometer,er,me,NULL,me,t,3,0,3,0,0,erá,prometerá
prometer,er,me,NULL,me,t,1,1,3,0,0,eremos,prometeremos
prometer,er,me,NULL,me,t,2,1,3,0,0,eréis,prometeréis
prometer,er,me,NULL,me,t,3,1,3,0,0,erán,prometerán
prometer,er,me,NULL,me,t,1,0,4,0,0,ería,prometería
prometer,er,me,NULL,me,t,2,0,4,0,0,erías,prometerías
prometer,er,me,NULL,me,t,3,0,4,0,0,ería,prometería
prometer,er,me,NULL,me,t,1,1,4,0,0,eríamos,prometeríamos
prometer,er,me,NULL,me,t,2,1,4,0,0,eríais,prometeríais
prometer,er,me,NULL,me,t,3,1,4,0,0,erían,prometerían
prometer,er,me,NULL,me,t,1,0,0,1,0,a,prometa
prometer,er,me,NULL,me,t,2,0,0,1,0,as,prometas
prometer,er,me,NULL,me,t,3,0,0,1,0,a,prometa
prometer,er,me,NULL,me,t,1,1,0,1,0,amos,prometamos
prometer,er,me,NULL,me,t,2,1,0,1,0,áis,prometáis
prometer,er,me,NULL,me,t,3,1,0,1,0,an,prometan
prometer,er,me,NULL,me,t,1,0,1,1,0,iera,prometiera
prometer,er,me,NULL,me,t,2,0,1,1,0,ieras,prometieras
prometer,er,me,NULL,me,t,3,0,1,1,0,iera,prometiera
prometer,er,me,NULL,me,t,1,1,1,1,0,iéramos,prometiéramos
prometer,er,me,NULL,me,t,2,1,1,1,0,ierais,prometierais
prometer,er,me,NULL,me,t,3,1,1,1,0,ieran,prometieran
prometer,er,me,NULL,me,t,1,0,3,1,0,iere,prometiere
prometer,er,me,NULL,me,t,2,0,3,1,0,ieres,prometieres
prometer,er,me,NULL,me,t,3,0,3,1,0,iere,prometiere
prometer,er,me,NULL,me,t,1,1,3,1,0,iéremos,prometiéremos
prometer,er,me,NULL,me,t,2,1,3,1,0,iereis,prometiereis
prometer,er,me,NULL,me,t,3,1,3,1,0,ieren,prometieren
prometer,er,me,NULL,me,t,0,0,0,2,-,?,-
prometer,er,me,NULL,me,t,2,0,0,2,0,e,promete
prometer,er,me,NULL,me,t,3,0,0,2,0,a,prometa
prometer,er,me,NULL,me,t,1,1,0,2,0,amos,prometamos
prometer,er,me,NULL,me,t,2,1,0,2,0,ed,prometed
prometer,er,me,NULL,me,t,3,1,0,2,0,an,prometan
proteger,er,te,NULL,te,g,1,0,0,0,0,jo,protejo
proteger,er,te,NULL,te,g,2,0,0,0,0,es,proteges
proteger,er,te,NULL,te,g,3,0,0,0,0,e,protege
proteger,er,te,NULL,te,g,1,1,0,0,0,emos,protegemos
proteger,er,te,NULL,te,g,2,1,0,0,0,éis,protegéis
proteger,er,te,NULL,te,g,3,1,0,0,0,en,protegen
proteger,er,te,NULL,te,g,1,0,1,0,0,ía,protegía
proteger,er,te,NULL,te,g,2,0,1,0,0,ías,protegías
proteger,er,te,NULL,te,g,3,0,1,0,0,ía,protegía
proteger,er,te,NULL,te,g,1,1,1,0,0,íamos,protegíamos
proteger,er,te,NULL,te,g,2,1,1,0,0,íais,protegíais
proteger,er,te,NULL,te,g,3,1,1,0,0,ían,protegían
proteger,er,te,NULL,te,g,1,0,2,0,0,í,protegí
proteger,er,te,NULL,te,g,2,0,2,0,0,iste,protegiste
proteger,er,te,NULL,te,g,3,0,2,0,0,ió,protegió
proteger,er,te,NULL,te,g,1,1,2,0,0,imos,protegimos
proteger,er,te,NULL,te,g,2,1,2,0,0,isteis,protegisteis
proteger,er,te,NULL,te,g,3,1,2,0,0,ieron,protegieron
proteger,er,te,NULL,te,g,1,0,3,0,0,eré,protegeré
proteger,er,te,NULL,te,g,2,0,3,0,0,erás,protegerás
proteger,er,te,NULL,te,g,3,0,3,0,0,erá,protegerá
proteger,er,te,NULL,te,g,1,1,3,0,0,eremos,protegeremos
proteger,er,te,NULL,te,g,2,1,3,0,0,eréis,protegeréis
proteger,er,te,NULL,te,g,3,1,3,0,0,erán,protegerán
proteger,er,te,NULL,te,g,1,0,4,0,0,ería,protegería
proteger,er,te,NULL,te,g,2,0,4,0,0,erías,protegerías
proteger,er,te,NULL,te,g,3,0,4,0,0,ería,protegería
proteger,er,te,NULL,te,g,1,1,4,0,0,eríamos,protegeríamos
proteger,er,te,NULL,te,g,2,1,4,0,0,eríais,protegeríais
proteger,er,te,NULL,te,g,3,1,4,0,0,erían,protegerían
proteger,er,te,NULL,te,g,1,0,0,1,0,ja,proteja
proteger,er,te,NULL,te,g,2,0,0,1,0,jas,protejas
proteger,er,te,NULL,te,g,3,0,0,1,0,ja,proteja
proteger,er,te,NULL,te,g,1,1,0,1,0,jamos,protejamos
proteger,er,te,NULL,te,g,2,1,0,1,0,jáis,protejáis
proteger,er,te,NULL,te,g,3,1,0,1,0,jan,protejan
proteger,er,te,NULL,te,g,1,0,1,1,0,iera,protegiera
proteger,er,te,NULL,te,g,2,0,1,1,0,ieras,protegieras
proteger,er,te,NULL,te,g,3,0,1,1,0,iera,protegiera
proteger,er,te,NULL,te,g,1,1,1,1,0,iéramos,protegiéramos
proteger,er,te,NULL,te,g,2,1,1,1,0,ierais,protegierais
proteger,er,te,NULL,te,g,3,1,1,1,0,ieran,protegieran
proteger,er,te,NULL,te,g,1,0,3,1,0,iere,protegiere
proteger,er,te,NULL,te,g,2,0,3,1,0,ieres,protegieres
proteger,er,te,NULL,te,g,3,0,3,1,0,iere,protegiere
proteger,er,te,NULL,te,g,1,1,3,1,0,iéremos,protegiéremos
proteger,er,te,NULL,te,g,2,1,3,1,0,iereis,protegiereis
proteger,er,te,NULL,te,g,3,1,3,1,0,ieren,protegieren
proteger,er,te,NULL,te,g,0,0,0,2,-,?,-
proteger,er,te,NULL,te,g,2,0,0,2,0,e,protege
proteger,er,te,NULL,te,g,3,0,0,2,0,ja,proteja
proteger,er,te,NULL,te,g,1,1,0,2,0,jamos,protejamos
proteger,er,te,NULL,te,g,2,1,0,2,0,ed,proteged
proteger,er,te,NULL,te,g,3,1,0,2,0,jan,protejan
proveer,er,ve,NULL,ve,NULL,1,0,0,0,0,o,proveo
proveer,er,ve,NULL,ve,NULL,2,0,0,0,0,es,provees
proveer,er,ve,NULL,ve,NULL,3,0,0,0,0,e,provee
proveer,er,ve,NULL,ve,NULL,1,1,0,0,0,emos,proveemos
proveer,er,ve,NULL,ve,NULL,2,1,0,0,0,éis,proveéis
proveer,er,ve,NULL,ve,NULL,3,1,0,0,0,en,proveen
proveer,er,ve,NULL,ve,NULL,1,0,1,0,0,ía,proveía
proveer,er,ve,NULL,ve,NULL,2,0,1,0,0,ías,proveías
proveer,er,ve,NULL,ve,NULL,3,0,1,0,0,ía,proveía
proveer,er,ve,NULL,ve,NULL,1,1,1,0,0,íamos,proveíamos
proveer,er,ve,NULL,ve,NULL,2,1,1,0,0,íais,proveíais
proveer,er,ve,NULL,ve,NULL,3,1,1,0,0,ían,proveían
proveer,er,ve,NULL,ve,NULL,1,0,2,0,0,í,proveí
proveer,er,ve,NULL,ve,NULL,2,0,2,0,0,íste,proveíste
proveer,er,ve,NULL,ve,NULL,3,0,2,0,0,yó,proveyó
proveer,er,ve,NULL,ve,NULL,1,1,2,0,0,ímos,proveímos
proveer,er,ve,NULL,ve,NULL,2,1,2,0,0,ísteis,proveísteis
proveer,er,ve,NULL,ve,NULL,3,1,2,0,0,yeron,proveyeron
proveer,er,ve,NULL,ve,NULL,1,0,3,0,0,eré,proveeré
proveer,er,ve,NULL,ve,NULL,2,0,3,0,0,erás,proveerás
proveer,er,ve,NULL,ve,NULL,3,0,3,0,0,erá,proveerá
proveer,er,ve,NULL,ve,NULL,1,1,3,0,0,eremos,proveeremos
proveer,er,ve,NULL,ve,NULL,2,1,3,0,0,eréis,proveeréis
proveer,er,ve,NULL,ve,NULL,3,1,3,0,0,erán,proveerán
proveer,er,ve,NULL,ve,NULL,1,0,4,0,0,ería,proveería
proveer,er,ve,NULL,ve,NULL,2,0,4,0,0,erías,proveerías
proveer,er,ve,NULL,ve,NULL,3,0,4,0,0,ería,proveería
proveer,er,ve,NULL,ve,NULL,1,1,4,0,0,eríamos,proveeríamos
proveer,er,ve,NULL,ve,NULL,2,1,4,0,0,eríais,proveeríais
proveer,er,ve,NULL,ve,NULL,3,1,4,0,0,erían,proveerían
proveer,er,ve,NULL,ve,NULL,1,0,0,1,0,a,provea
proveer,er,ve,NULL,ve,NULL,2,0,0,1,0,as,proveas
proveer,er,ve,NULL,ve,NULL,3,0,0,1,0,a,provea
proveer,er,ve,NULL,ve,NULL,1,1,0,1,0,amos,proveamos
proveer,er,ve,NULL,ve,NULL,2,1,0,1,0,áis,proveáis
proveer,er,ve,NULL,ve,NULL,3,1,0,1,0,an,provean
proveer,er,ve,NULL,ve,NULL,1,0,1,1,0,yera,proveyera
proveer,er,ve,NULL,ve,NULL,2,0,1,1,0,yeras,proveyeras
proveer,er,ve,NULL,ve,NULL,3,0,1,1,0,yera,proveyera
proveer,er,ve,NULL,ve,NULL,1,1,1,1,0,yéramos,proveyéramos
