infinitivo,ending,stem,pensyl,prePensyl,posPensyl,person,number,tense,mood,class_suff,class_pensyl,class_prePensyl,class_posPensyl,conjugacion
confiar,ar,fi,con,c,on,3,1,2,0,arían,0,NULL,0,confiarían
confiar,ar,fi,con,c,on,1,0,0,1,fíe,0,NULL,0,confíe
confiar,ar,fi,con,c,on,2,0,0,1,fíes,0,NULL,0,confíes
confiar,ar,fi,con,c,on,3,0,0,1,fíe,0,NULL,0,confíe
confiar,ar,fi,con,c,on,1,1,0,1,emos,0,NULL,0,confiemos
confiar,ar,fi,con,c,on,2,1,0,1,éis,0,NULL,0,confiéis
confiar,ar,fi,con,c,on,3,1,0,1,fíen,0,NULL,0,confíen
confiar,ar,fi,con,c,on,1,0,1,1,ara,0,NULL,0,confiara
confiar,ar,fi,con,c,on,2,0,1,1,aras,0,NULL,0,confiaras
confiar,ar,fi,con,c,on,3,0,1,1,ara,0,NULL,0,confiara
confiar,ar,fi,con,c,on,1,1,1,1,áramos,0,NULL,0,confiáramos
confiar,ar,fi,con,c,on,2,1,1,1,arais,0,NULL,0,confiarais
confiar,ar,fi,con,c,on,3,1,1,1,aran,0,NULL,0,confiaran
confiar,ar,fi,con,c,on,1,0,1,1,are,0,NULL,0,confiare
confiar,ar,fi,con,c,on,2,0,1,1,ares,0,NULL,0,confiares
confiar,ar,fi,con,c,on,3,0,1,1,are,0,NULL,0,confiare
confiar,ar,fi,con,c,on,1,1,1,1,áremos,0,NULL,0,confiáremos
confiar,ar,fi,con,c,on,2,1,1,1,areis,0,NULL,0,confiareis
confiar,ar,fi,con,c,on,3,1,1,1,aren,0,NULL,0,confiaren
confiar,ar,fi,con,c,on,0,0,0,2,-,-,-,-,-
confiar,ar,fi,con,c,on,2,0,0,2,fía,0,NULL,0,confía
confiar,ar,fi,con,c,on,0,0,0,2,fíe,0,NULL,0,confíe
confiar,ar,fi,con,c,on,1,1,0,2,emos,0,NULL,0,confiemos
confiar,ar,fi,con,c,on,2,1,0,2,ad,0,NULL,0,confiad
confiar,ar,fi,con,c,on,0,0,0,2,fíen,0,NULL,0,confíen
tratar,ar,t,tra,t,ra,1,0,0,0,o,0,NULL,0,trato
tratar,ar,t,tra,t,ra,2,0,0,0,as,0,NULL,0,tratas
tratar,ar,t,tra,t,ra,3,0,0,0,a,0,NULL,0,trata
tratar,ar,t,tra,t,ra,1,1,0,0,amos,0,NULL,0,tratamos
tratar,ar,t,tra,t,ra,2,1,0,0,áis,0,NULL,0,tratáis
tratar,ar,t,tra,t,ra,3,1,0,0,an,0,NULL,0,tratan
tratar,ar,t,tra,t,ra,1,0,1,0,aba,0,NULL,0,trataba
tratar,ar,t,tra,t,ra,2,0,1,0,abas,0,NULL,0,tratabas
tratar,ar,t,tra,t,ra,3,0,1,0,aba,0,NULL,0,trataba
tratar,ar,t,tra,t,ra,1,1,1,0,ábamos,0,NULL,0,tratábamos
tratar,ar,t,tra,t,ra,2,1,1,0,abais,0,NULL,0,tratabais
tratar,ar,t,tra,t,ra,3,1,1,0,aban,0,NULL,0,trataban
tratar,ar,t,tra,t,ra,1,0,2,0,é,0,NULL,0,traté
tratar,ar,t,tra,t,ra,2,0,2,0,aste,0,NULL,0,trataste
tratar,ar,t,tra,t,ra,3,0,2,0,ó,0,NULL,0,trató
tratar,ar,t,tra,t,ra,1,1,2,0,amos,0,NULL,0,tratamos
tratar,ar,t,tra,t,ra,2,1,2,0,asteis,0,NULL,0,tratasteis
tratar,ar,t,tra,t,ra,3,1,2,0,aron,0,NULL,0,trataron
tratar,ar,t,tra,t,ra,1,0,1,0,aré,0,NULL,0,trataré
tratar,ar,t,tra,t,ra,2,0,1,0,arás,0,NULL,0,tratarás
tratar,ar,t,tra,t,ra,3,0,1,0,ará,0,NULL,0,tratará
tratar,ar,t,tra,t,ra,1,1,1,0,aremos,0,NULL,0,trataremos
tratar,ar,t,tra,t,ra,2,1,1,0,aréis,0,NULL,0,trataréis
tratar,ar,t,tra,t,ra,3,1,1,0,arán,0,NULL,0,tratarán
tratar,ar,t,tra,t,ra,1,0,2,0,aría,0,NULL,0,trataría
tratar,ar,t,tra,t,ra,2,0,2,0,arías,0,NULL,0,tratarías
tratar,ar,t,tra,t,ra,3,0,2,0,aría,0,NULL,0,trataría
tratar,ar,t,tra,t,ra,1,1,2,0,aríamos,0,NULL,0,trataríamos
tratar,ar,t,tra,t,ra,2,1,2,0,aríais,0,NULL,0,trataríais
tratar,ar,t,tra,t,ra,3,1,2,0,arían,0,NULL,0,tratarían
tratar,ar,t,tra,t,ra,1,0,0,1,e,0,NULL,0,trate
tratar,ar,t,tra,t,ra,2,0,0,1,es,0,NULL,0,trates
tratar,ar,t,tra,t,ra,3,0,0,1,e,0,NULL,0,trate
tratar,ar,t,tra,t,ra,1,1,0,1,emos,0,NULL,0,tratemos
tratar,ar,t,tra,t,ra,2,1,0,1,éis,0,NULL,0,tratéis
tratar,ar,t,tra,t,ra,3,1,0,1,en,0,NULL,0,traten
tratar,ar,t,tra,t,ra,1,0,1,1,ara,0,NULL,0,tratara
tratar,ar,t,tra,t,ra,2,0,1,1,aras,0,NULL,0,trataras
tratar,ar,t,tra,t,ra,3,0,1,1,ara,0,NULL,0,tratara
tratar,ar,t,tra,t,ra,1,1,1,1,áramos,0,NULL,0,tratáramos
tratar,ar,t,tra,t,ra,2,1,1,1,arais,0,NULL,0,tratarais
tratar,ar,t,tra,t,ra,3,1,1,1,aran,0,NULL,0,trataran
tratar,ar,t,tra,t,ra,1,0,1,1,are,0,NULL,0,tratare
tratar,ar,t,tra,t,ra,2,0,1,1,ares,0,NULL,0,tratares
tratar,ar,t,tra,t,ra,3,0,1,1,are,0,NULL,0,tratare
tratar,ar,t,tra,t,ra,1,1,1,1,áremos,0,NULL,0,tratáremos
tratar,ar,t,tra,t,ra,2,1,1,1,areis,0,NULL,0,tratareis
tratar,ar,t,tra,t,ra,3,1,1,1,aren,0,NULL,0,trataren
tratar,ar,t,tra,t,ra,0,0,0,2,-,-,-,-,-
tratar,ar,t,tra,t,ra,2,0,0,2,a,0,NULL,0,trata
tratar,ar,t,tra,t,ra,0,0,0,2,e,0,NULL,0,trate
tratar,ar,t,tra,t,ra,1,1,0,2,emos,0,NULL,0,tratemos
tratar,ar,t,tra,t,ra,2,1,0,2,ad,0,NULL,0,tratad
tratar,ar,t,tra,t,ra,0,0,0,2,en,0,NULL,0,traten
volver,er,v,vol,v,ol,1,0,0,0,o,vuel,v,uel,vuelvo
volver,er,v,vol,v,ol,2,0,0,0,es,vuel,v,uel,vuelves
volver,er,v,vol,v,ol,3,0,0,0,e,vuel,v,uel,vuelve
volver,er,v,vol,v,ol,1,1,0,0,emos,0,NULL,0,volvemos
volver,er,v,vol,v,ol,2,1,0,0,éis,0,NULL,0,volvéis
volver,er,v,vol,v,ol,3,1,0,0,en,vuel,v,uel,vuelven
volver,er,v,vol,v,ol,1,0,1,0,ía,0,NULL,0,volvía
volver,er,v,vol,v,ol,2,0,1,0,ías,0,NULL,0,volvías
volver,er,v,vol,v,ol,3,0,1,0,ía,0,NULL,0,volvía
volver,er,v,vol,v,ol,1,1,1,0,íamos,0,NULL,0,volvíamos
volver,er,v,vol,v,ol,2,1,1,0,íais,0,NULL,0,volvíais
volver,er,v,vol,v,ol,3,1,1,0,ían,0,NULL,0,volvían
volver,er,v,vol,v,ol,1,0,2,0,í,0,NULL,0,volví
volver,er,v,vol,v,ol,2,0,2,0,iste,0,NULL,0,volviste
volver,er,v,vol,v,ol,3,0,2,0,ió,0,NULL,0,volvió
volver,er,v,vol,v,ol,1,1,2,0,imos,0,NULL,0,volvimos
volver,er,v,vol,v,ol,2,1,2,0,isteis,0,NULL,0,volvisteis
volver,er,v,vol,v,ol,3,1,2,0,ieron,0,NULL,0,volvieron
volver,er,v,vol,v,ol,1,0,1,0,eré,0,NULL,0,volveré
volver,er,v,vol,v,ol,2,0,1,0,erás,0,NULL,0,volverás
volver,er,v,vol,v,ol,3,0,1,0,erá,0,NULL,0,volverá
volver,er,v,vol,v,ol,1,1,1,0,eremos,0,NULL,0,volveremos
volver,er,v,vol,v,ol,2,1,1,0,eréis,0,NULL,0,volveréis
volver,er,v,vol,v,ol,3,1,1,0,erán,0,NULL,0,volverán
volver,er,v,vol,v,ol,1,0,2,0,ería,0,NULL,0,volvería
volver,er,v,vol,v,ol,2,0,2,0,erías,0,NULL,0,volverías
volver,er,v,vol,v,ol,3,0,2,0,ería,0,NULL,0,volvería
volver,er,v,vol,v,ol,1,1,2,0,eríamos,0,NULL,0,volveríamos
volver,er,v,vol,v,ol,2,1,2,0,eríais,0,NULL,0,volveríais
volver,er,v,vol,v,ol,3,1,2,0,erían,0,NULL,0,volverían
volver,er,v,vol,v,ol,1,0,0,1,a,vuel,v,uel,vuelva
volver,er,v,vol,v,ol,2,0,0,1,as,vuel,v,uel,vuelvas
volver,er,v,vol,v,ol,3,0,0,1,a,vuel,v,uel,vuelva
volver,er,v,vol,v,ol,1,1,0,1,amos,0,NULL,0,volvamos
volver,er,v,vol,v,ol,2,1,0,1,áis,0,NULL,0,volváis
volver,er,v,vol,v,ol,3,1,0,1,an,vuel,v,uel,vuelvan
volver,er,v,vol,v,ol,1,0,1,1,iera,0,NULL,0,volviera
volver,er,v,vol,v,ol,2,0,1,1,ieras,0,NULL,0,volvieras
volver,er,v,vol,v,ol,3,0,1,1,iera,0,NULL,0,volviera
volver,er,v,vol,v,ol,1,1,1,1,iéramos,0,NULL,0,volviéramos
volver,er,v,vol,v,ol,2,1,1,1,ierais,0,NULL,0,volvierais
volver,er,v,vol,v,ol,3,1,1,1,ieran,0,NULL,0,volvieran
volver,er,v,vol,v,ol,1,0,1,1,iere,0,NULL,0,volviere
volver,er,v,vol,v,ol,2,0,1,1,ieres,0,NULL,0,volvieres
volver,er,v,vol,v,ol,3,0,1,1,iere,0,NULL,0,volviere
volver,er,v,vol,v,ol,1,1,1,1,iéremos,0,NULL,0,volviéremos
volver,er,v,vol,v,ol,2,1,1,1,iereis,0,NULL,0,volviereis
volver,er,v,vol,v,ol,3,1,1,1,ieren,0,NULL,0,volvieren
volver,er,v,vol,v,ol,0,0,0,2,-,-,-,-,-
volver,er,v,vol,v,ol,2,0,0,2,e,vuel,v,uel,vuelve
volver,er,v,vol,v,ol,0,0,0,2,a,vuel,v,uel,vuelva
volver,er,v,vol,v,ol,1,1,0,2,amos,0,NULL,0,volvamos
volver,er,v,vol,v,ol,2,1,0,2,ed,0,NULL,0,volved
volver,er,v,vol,v,ol,0,0,0,2,an,vuel,v,uel,vuelvan
doblar,ar,bl,do,NULL,do,1,0,0,0,o,0,NULL,0,doblo
doblar,ar,bl,do,NULL,do,2,0,0,0,as,0,NULL,0,doblas
doblar,ar,bl,do,NULL,do,3,0,0,0,a,0,NULL,0,dobla
doblar,ar,bl,do,NULL,do,1,1,0,0,amos,0,NULL,0,doblamos
doblar,ar,bl,do,NULL,do,2,1,0,0,áis,0,NULL,0,dobláis
doblar,ar,bl,do,NULL,do,3,1,0,0,an,0,NULL,0,doblan
doblar,ar,bl,do,NULL,do,1,0,1,0,aba,0,NULL,0,doblaba
doblar,ar,bl,do,NULL,do,2,0,1,0,abas,0,NULL,0,doblabas
doblar,ar,bl,do,NULL,do,3,0,1,0,aba,0,NULL,0,doblaba
doblar,ar,bl,do,NULL,do,1,1,1,0,ábamos,0,NULL,0,doblábamos
doblar,ar,bl,do,NULL,do,2,1,1,0,abais,0,NULL,0,doblabais
doblar,ar,bl,do,NULL,do,3,1,1,0,aban,0,NULL,0,doblaban
doblar,ar,bl,do,NULL,do,1,0,2,0,é,0,NULL,0,doblé
doblar,ar,bl,do,NULL,do,2,0,2,0,aste,0,NULL,0,doblaste
doblar,ar,bl,do,NULL,do,3,0,2,0,ó,0,NULL,0,dobló
doblar,ar,bl,do,NULL,do,1,1,2,0,amos,0,NULL,0,doblamos
doblar,ar,bl,do,NULL,do,2,1,2,0,asteis,0,NULL,0,doblasteis
doblar,ar,bl,do,NULL,do,3,1,2,0,aron,0,NULL,0,doblaron
doblar,ar,bl,do,NULL,do,1,0,1,0,aré,0,NULL,0,doblaré
doblar,ar,bl,do,NULL,do,2,0,1,0,arás,0,NULL,0,doblarás
doblar,ar,bl,do,NULL,do,3,0,1,0,ará,0,NULL,0,doblará
doblar,ar,bl,do,NULL,do,1,1,1,0,aremos,0,NULL,0,doblaremos
doblar,ar,bl,do,NULL,do,2,1,1,0,aréis,0,NULL,0,doblaréis
doblar,ar,bl,do,NULL,do,3,1,1,0,arán,0,NULL,0,doblarán
doblar,ar,bl,do,NULL,do,1,0,2,0,aría,0,NULL,0,doblaría
doblar,ar,bl,do,NULL,do,2,0,2,0,arías,0,NULL,0,doblarías
doblar,ar,bl,do,NULL,do,3,0,2,0,aría,0,NULL,0,doblaría
doblar,ar,bl,do,NULL,do,1,1,2,0,aríamos,0,NULL,0,doblaríamos
doblar,ar,bl,do,NULL,do,2,1,2,0,aríais,0,NULL,0,doblaríais
doblar,ar,bl,do,NULL,do,3,1,2,0,arían,0,NULL,0,doblarían
doblar,ar,bl,do,NULL,do,1,0,0,1,e,0,NULL,0,doble
doblar,ar,bl,do,NULL,do,2,0,0,1,es,0,NULL,0,dobles
doblar,ar,bl,do,NULL,do,3,0,0,1,e,0,NULL,0,doble
doblar,ar,bl,do,NULL,do,1,1,0,1,emos,0,NULL,0,doblemos
doblar,ar,bl,do,NULL,do,2,1,0,1,éis,0,NULL,0,dobléis
doblar,ar,bl,do,NULL,do,3,1,0,1,en,0,NULL,0,doblen
doblar,ar,bl,do,NULL,do,1,0,1,1,ara,0,NULL,0,doblara
doblar,ar,bl,do,NULL,do,2,0,1,1,aras,0,NULL,0,doblaras
doblar,ar,bl,do,NULL,do,3,0,1,1,ara,0,NULL,0,doblara
doblar,ar,bl,do,NULL,do,1,1,1,1,áramos,0,NULL,0,dobláramos
doblar,ar,bl,do,NULL,do,2,1,1,1,arais,0,NULL,0,doblarais
doblar,ar,bl,do,NULL,do,3,1,1,1,aran,0,NULL,0,doblaran
doblar,ar,bl,do,NULL,do,1,0,1,1,are,0,NULL,0,doblare
doblar,ar,bl,do,NULL,do,2,0,1,1,ares,0,NULL,0,doblares
doblar,ar,bl,do,NULL,do,3,0,1,1,are,0,NULL,0,doblare
doblar,ar,bl,do,NULL,do,1,1,1,1,áremos,0,NULL,0,dobláremos
doblar,ar,bl,do,NULL,do,2,1,1,1,areis,0,NULL,0,doblareis
doblar,ar,bl,do,NULL,do,3,1,1,1,aren,0,NULL,0,doblaren
doblar,ar,bl,do,NULL,do,0,0,0,2,-,-,-,-,-
doblar,ar,bl,do,NULL,do,2,0,0,2,a,0,NULL,0,dobla
doblar,ar,bl,do,NULL,do,0,0,0,2,e,0,NULL,0,doble
doblar,ar,bl,do,NULL,do,1,1,0,2,emos,0,NULL,0,doblemos
doblar,ar,bl,do,NULL,do,2,1,0,2,ad,0,NULL,0,doblad
doblar,ar,bl,do,NULL,do,0,0,0,2,en,0,NULL,0,doblen
escribir,ir,b,cri,c,ri,1,0,0,0,o,0,NULL,0,escribo
escribir,ir,b,cri,c,ri,2,0,0,0,es,0,NULL,0,escribes
escribir,ir,b,cri,c,ri,3,0,0,0,e,0,NULL,0,escribe
escribir,ir,b,cri,c,ri,1,1,0,0,imos,0,NULL,0,escribimos
escribir,ir,b,cri,c,ri,2,1,0,0,ís,0,NULL,0,escribís
escribir,ir,b,cri,c,ri,3,1,0,0,en,0,NULL,0,escriben
escribir,ir,b,cri,c,ri,1,0,1,0,ía,0,NULL,0,escribía
escribir,ir,b,cri,c,ri,2,0,1,0,ías,0,NULL,0,escribías
escribir,ir,b,cri,c,ri,3,0,1,0,ía,0,NULL,0,escribía
escribir,ir,b,cri,c,ri,1,1,1,0,íamos,0,NULL,0,escribíamos
escribir,ir,b,cri,c,ri,2,1,1,0,íais,0,NULL,0,escribíais
escribir,ir,b,cri,c,ri,3,1,1,0,ían,0,NULL,0,escribían
escribir,ir,b,cri,c,ri,1,0,2,0,í,0,NULL,0,escribí
escribir,ir,b,cri,c,ri,2,0,2,0,iste,0,NULL,0,escribiste
escribir,ir,b,cri,c,ri,3,0,2,0,ió,0,NULL,0,escribió
escribir,ir,b,cri,c,ri,1,1,2,0,imos,0,NULL,0,escribimos
escribir,ir,b,cri,c,ri,2,1,2,0,isteis,0,NULL,0,escribisteis
escribir,ir,b,cri,c,ri,3,1,2,0,ieron,0,NULL,0,escribieron
escribir,ir,b,cri,c,ri,1,0,1,0,iré,0,NULL,0,escribiré
escribir,ir,b,cri,c,ri,2,0,1,0,irás,0,NULL,0,escribirás
escribir,ir,b,cri,c,ri,3,0,1,0,irá,0,NULL,0,escribirá
escribir,ir,b,cri,c,ri,1,1,1,0,iremos,0,NULL,0,escribiremos
escribir,ir,b,cri,c,ri,2,1,1,0,iréis,0,NULL,0,escribiréis
escribir,ir,b,cri,c,ri,3,1,1,0,irán,0,NULL,0,escribirán
escribir,ir,b,cri,c,ri,1,0,2,0,iría,0,NULL,0,escribiría
escribir,ir,b,cri,c,ri,2,0,2,0,irías,0,NULL,0,escribirías
escribir,ir,b,cri,c,ri,3,0,2,0,iría,0,NULL,0,escribiría
escribir,ir,b,cri,c,ri,1,1,2,0,iríamos,0,NULL,0,escribiríamos
escribir,ir,b,cri,c,ri,2,1,2,0,iríais,0,NULL,0,escribiríais
escribir,ir,b,cri,c,ri,3,1,2,0,irían,0,NULL,0,escribirían
escribir,ir,b,cri,c,ri,1,0,0,1,a,0,NULL,0,escriba
escribir,ir,b,cri,c,ri,2,0,0,1,as,0,NULL,0,escribas
escribir,ir,b,cri,c,ri,3,0,0,1,a,0,NULL,0,escriba
escribir,ir,b,cri,c,ri,1,1,0,1,amos,0,NULL,0,escribamos
escribir,ir,b,cri,c,ri,2,1,0,1,áis,0,NULL,0,escribáis
escribir,ir,b,cri,c,ri,3,1,0,1,an,0,NULL,0,escriban
escribir,ir,b,cri,c,ri,1,0,1,1,iera,0,NULL,0,escribiera
escribir,ir,b,cri,c,ri,2,0,1,1,ieras,0,NULL,0,escribieras
escribir,ir,b,cri,c,ri,3,0,1,1,iera,0,NULL,0,escribiera
escribir,ir,b,cri,c,ri,1,1,1,1,iéramos,0,NULL,0,escribiéramos
escribir,ir,b,cri,c,ri,2,1,1,1,ierais,0,NULL,0,escribierais
escribir,ir,b,cri,c,ri,3,1,1,1,ieran,0,NULL,0,escribieran
escribir,ir,b,cri,c,ri,1,0,1,1,iere,0,NULL,0,escribiere
escribir,ir,b,cri,c,ri,2,0,1,1,ieres,0,NULL,0,escribieres
escribir,ir,b,cri,c,ri,3,0,1,1,iere,0,NULL,0,escribiere
escribir,ir,b,cri,c,ri,1,1,1,1,iéremos,0,NULL,0,escribiéremos
escribir,ir,b,cri,c,ri,2,1,1,1,iereis,0,NULL,0,escribiereis
escribir,ir,b,cri,c,ri,3,1,1,1,ieren,0,NULL,0,escribieren
escribir,ir,b,cri,c,ri,0,0,0,2,-,-,-,-,-
escribir,ir,b,cri,c,ri,2,0,0,2,e,0,NULL,0,escribe
escribir,ir,b,cri,c,ri,0,0,0,2,a,0,NULL,0,escriba
escribir,ir,b,cri,c,ri,1,1,0,2,amos,0,NULL,0,escribamos
escribir,ir,b,cri,c,ri,2,1,0,2,id,0,NULL,0,escribid
escribir,ir,b,cri,c,ri,0,0,0,2,an,0,NULL,0,escriban
usar,ar,s,u,NULL,u,1,0,0,0,o,0,NULL,0,uso
usar,ar,s,u,NULL,u,2,0,0,0,as,0,NULL,0,usas
usar,ar,s,u,NULL,u,3,0,0,0,a,0,NULL,0,usa
usar,ar,s,u,NULL,u,1,1,0,0,amos,0,NULL,0,usamos
usar,ar,s,u,NULL,u,2,1,0,0,áis,0,NULL,0,usáis
usar,ar,s,u,NULL,u,3,1,0,0,an,0,NULL,0,usan
usar,ar,s,u,NULL,u,1,0,1,0,aba,0,NULL,0,usaba
usar,ar,s,u,NULL,u,2,0,1,0,abas,0,NULL,0,usabas
usar,ar,s,u,NULL,u,3,0,1,0,aba,0,NULL,0,usaba
usar,ar,s,u,NULL,u,1,1,1,0,ábamos,0,NULL,0,usábamos
usar,ar,s,u,NULL,u,2,1,1,0,abais,0,NULL,0,usabais
usar,ar,s,u,NULL,u,3,1,1,0,aban,0,NULL,0,usaban
usar,ar,s,u,NULL,u,1,0,2,0,é,0,NULL,0,usé
usar,ar,s,u,NULL,u,2,0,2,0,aste,0,NULL,0,usaste
usar,ar,s,u,NULL,u,3,0,2,0,ó,0,NULL,0,usó
usar,ar,s,u,NULL,u,1,1,2,0,amos,0,NULL,0,usamos
usar,ar,s,u,NULL,u,2,1,2,0,asteis,0,NULL,0,usasteis
usar,ar,s,u,NULL,u,3,1,2,0,aron,0,NULL,0,usaron
usar,ar,s,u,NULL,u,1,0,1,0,aré,0,NULL,0,usaré
usar,ar,s,u,NULL,u,2,0,1,0,arás,0,NULL,0,usarás
usar,ar,s,u,NULL,u,3,0,1,0,ará,0,NULL,0,usará
usar,ar,s,u,NULL,u,1,1,1,0,aremos,0,NULL,0,usaremos
usar,ar,s,u,NULL,u,2,1,1,0,aréis,0,NULL,0,usaréis
usar,ar,s,u,NULL,u,3,1,1,0,arán,0,NULL,0,usarán
usar,ar,s,u,NULL,u,1,0,2,0,aría,0,NULL,0,usaría
usar,ar,s,u,NULL,u,2,0,2,0,arías,0,NULL,0,usarías
usar,ar,s,u,NULL,u,3,0,2,0,aría,0,NULL,0,usaría
usar,ar,s,u,NULL,u,1,1,2,0,aríamos,0,NULL,0,usaríamos
usar,ar,s,u,NULL,u,2,1,2,0,aríais,0,NULL,0,usaríais
usar,ar,s,u,NULL,u,3,1,2,0,arían,0,NULL,0,usarían
usar,ar,s,u,NULL,u,1,0,0,1,e,0,NULL,0,use
usar,ar,s,u,NULL,u,2,0,0,1,es,0,NULL,0,uses
usar,ar,s,u,NULL,u,3,0,0,1,e,0,NULL,0,use
usar,ar,s,u,NULL,u,1,1,0,1,emos,0,NULL,0,usemos
usar,ar,s,u,NULL,u,2,1,0,1,éis,0,NULL,0,uséis
usar,ar,s,u,NULL,u,3,1,0,1,en,0,NULL,0,usen
usar,ar,s,u,NULL,u,1,0,1,1,ara,0,NULL,0,usara
usar,ar,s,u,NULL,u,2,0,1,1,aras,0,NULL,0,usaras
usar,ar,s,u,NULL,u,3,0,1,1,ara,0,NULL,0,usara
usar,ar,s,u,NULL,u,1,1,1,1,áramos,0,NULL,0,usáramos
usar,ar,s,u,NULL,u,2,1,1,1,arais,0,NULL,0,usarais
usar,ar,s,u,NULL,u,3,1,1,1,aran,0,NULL,0,usaran
usar,ar,s,u,NULL,u,1,0,1,1,are,0,NULL,0,usare
usar,ar,s,u,NULL,u,2,0,1,1,ares,0,NULL,0,usares
usar,ar,s,u,NULL,u,3,0,1,1,are,0,NULL,0,usare
usar,ar,s,u,NULL,u,1,1,1,1,áremos,0,NULL,0,usáremos
usar,ar,s,u,NULL,u,2,1,1,1,areis,0,NULL,0,usareis
usar,ar,s,u,NULL,u,3,1,1,1,aren,0,NULL,0,usaren
usar,ar,s,u,NULL,u,0,0,0,2,-,-,-,-,-
usar,ar,s,u,NULL,u,2,0,0,2,a,0,NULL,0,usa
usar,ar,s,u,NULL,u,0,0,0,2,e,0,NULL,0,use
usar,ar,s,u,NULL,u,1,1,0,2,emos,0,NULL,0,usemos
usar,ar,s,u,NULL,u,2,1,0,2,ad,0,NULL,0,usad
usar,ar,s,u,NULL,u,0,0,0,2,en,0,NULL,0,usen
desaparecer,er,c,re,NULL,re,1,0,0,0,o,rez,r,ez,desaparezco
desaparecer,er,c,re,NULL,re,2,0,0,0,es,0,NULL,0,desapareces
desaparecer,er,c,re,NULL,re,3,0,0,0,e,0,NULL,0,desaparece
desaparecer,er,c,re,NULL,re,1,1,0,0,emos,0,NULL,0,desaparecemos
desaparecer,er,c,re,NULL,re,2,1,0,0,éis,0,NULL,0,desaparecéis
desaparecer,er,c,re,NULL,re,3,1,0,0,en,0,NULL,0,desaparecen
desaparecer,er,c,re,NULL,re,1,0,1,0,ía,0,NULL,0,desaparecía
desaparecer,er,c,re,NULL,re,2,0,1,0,ías,0,NULL,0,desaparecías
desaparecer,er,c,re,NULL,re,3,0,1,0,ía,0,NULL,0,desaparecía
desaparecer,er,c,re,NULL,re,1,1,1,0,íamos,0,NULL,0,desaparecíamos
desaparecer,er,c,re,NULL,re,2,1,1,0,íais,0,NULL,0,desaparecíais
desaparecer,er,c,re,NULL,re,3,1,1,0,ían,0,NULL,0,desaparecían
desaparecer,er,c,re,NULL,re,1,0,2,0,í,0,NULL,0,desaparecí
desaparecer,er,c,re,NULL,re,2,0,2,0,iste,0,NULL,0,desapareciste
desaparecer,er,c,re,NULL,re,3,0,2,0,ió,0,NULL,0,desapareció
desaparecer,er,c,re,NULL,re,1,1,2,0,imos,0,NULL,0,desaparecimos
desaparecer,er,c,re,NULL,re,2,1,2,0,isteis,0,NULL,0,desaparecisteis
desaparecer,er,c,re,NULL,re,3,1,2,0,ieron,0,NULL,0,desaparecieron
desaparecer,er,c,re,NULL,re,1,0,1,0,eré,0,NULL,0,desapareceré
desaparecer,er,c,re,NULL,re,2,0,1,0,erás,0,NULL,0,desaparecerás
desaparecer,er,c,re,NULL,re,3,0,1,0,erá,0,NULL,0,desaparecerá
desaparecer,er,c,re,NULL,re,1,1,1,0,eremos,0,NULL,0,desapareceremos
desaparecer,er,c,re,NULL,re,2,1,1,0,eréis,0,NULL,0,desapareceréis
desaparecer,er,c,re,NULL,re,3,1,1,0,erán,0,NULL,0,desaparecerán
desaparecer,er,c,re,NULL,re,1,0,2,0,ería,0,NULL,0,desaparecería
desaparecer,er,c,re,NULL,re,2,0,2,0,erías,0,NULL,0,desaparecerías
desaparecer,er,c,re,NULL,re,3,0,2,0,ería,0,NULL,0,desaparecería
desaparecer,er,c,re,NULL,re,1,1,2,0,eríamos,0,NULL,0,desapareceríamos
desaparecer,er,c,re,NULL,re,2,1,2,0,eríais,0,NULL,0,desapareceríais
desaparecer,er,c,re,NULL,re,3,1,2,0,erían,0,NULL,0,desaparecerían
desaparecer,er,c,re,NULL,re,1,0,0,1,a,rez,r,ez,desaparezca
desaparecer,er,c,re,NULL,re,2,0,0,1,as,rez,r,ez,desaparezcas
desaparecer,er,c,re,NULL,re,3,0,0,1,a,rez,r,ez,desaparezca
desaparecer,er,c,re,NULL,re,1,1,0,1,amos,rez,r,ez,desaparezcamos
desaparecer,er,c,re,NULL,re,2,1,0,1,áis,rez,r,ez,desaparezcáis
desaparecer,er,c,re,NULL,re,3,1,0,1,an,rez,r,ez,desaparezcan
desaparecer,er,c,re,NULL,re,1,0,1,1,iera,0,NULL,0,desapareciera
desaparecer,er,c,re,NULL,re,2,0,1,1,ieras,0,NULL,0,desaparecieras
desaparecer,er,c,re,NULL,re,3,0,1,1,iera,0,NULL,0,desapareciera
desaparecer,er,c,re,NULL,re,1,1,1,1,iéramos,0,NULL,0,desapareciéramos
desaparecer,er,c,re,NULL,re,2,1,1,1,ierais,0,NULL,0,desaparecierais
desaparecer,er,c,re,NULL,re,3,1,1,1,ieran,0,NULL,0,desaparecieran
desaparecer,er,c,re,NULL,re,1,0,1,1,iere,0,NULL,0,desapareciere
desaparecer,er,c,re,NULL,re,2,0,1,1,ieres,0,NULL,0,desaparecieres
desaparecer,er,c,re,NULL,re,3,0,1,1,iere,0,NULL,0,desapareciere
desaparecer,er,c,re,NULL,re,1,1,1,1,iéremos,0,NULL,0,desapareciéremos
desaparecer,er,c,re,NULL,re,2,1,1,1,iereis,0,NULL,0,desapareciereis
desaparecer,er,c,re,NULL,re,3,1,1,1,ieren,0,NULL,0,desaparecieren
